ID|Code|IDPlayer|RealName|DayBirth|MonthBirth|YearBirth|Height|Weight|RightHanded|TurnedPro|Country
2789|K307|Ko/H/Helge-Koll|Helge Koll|31|5|1975|-1|-1|1|-1|Norway
2790|K304|Ku/R/Roman-Kukal|Roman Kukal|6|1|1977|-1|-1|1|-1|Slovakia
2791|G783|Ge/J/Julien-Gely|Julien Gely|24|1|1986|-1|-1|1|-1|France
2792|K308|Ku/V/Vadim-Kutsenko|Vadim Kutsenko|16|3|1977|180|76|1|1994|Russian Federation
2793|SQ87|Sc/G/Ghilherme-Scarpelli|Ghilherme Scarpelli|-1|-1|-1|-1|-1|-1|-1|Brazil
2794|A829|Al/R/Radu-Albot|Radu Albot|11|11|1989|175|70|1|-1|Moldova, Republic of
2795|V628|Vi/J/Juan-Sebastian-Vivanco|Juan Sebastián Vivanco|14|4|1990|-1|-1|-1|-1|Ecuador
2796|F434|Fa/A/Alejandro-Fabbri|Alejandro Fabbri|27|10|1982|-1|-1|-1|-1|Argentina
2797|V626|Va/T/Tim-Van-Terheijden|Tim Van Terheijden|20|1|1990|-1|-1|0|-1|Netherlands
2798|V627|Vo/S/Stanislav-Vovk|Stanislav Vovk|19|2|1991|185|69|1|2008|Russian Federation
2799|R965|Ri/J/Jonathan-Rioux|Jonathan Rioux|4|8|1979|-1|-1|-1|-1|Canada
2800|V620|Ve/A/Agustin-Velotti|Agustín Velotti|24|5|1992|-1|-1|1|-1|Argentina
2801|G764|Ga/E/Ervand-Gasparyan|Ervand Gasparyan|14|6|1987|-1|-1|-1|-1|Russian Federation
2802|V555|Vi/A/Adelchi-Virgili|Adelchi Virgili|10|3|1990|-1|-1|-1|-1|Italy
2803|T389|Th/A/Adam-Thompson|Adam Thompson|28|7|1982|-1|-1|-1|-1|New Zealand
2804|N374|No/G/Georg-Novak|Georg Novak|12|1|1983|-1|-1|-1|-1|Austria
2805|O195|Og/T/Thomas-Oger|Thomas Oger|22|3|1980|-1|-1|-1|-1|Monaco
2806|L292|Li/V/Ville-Liukko|Ville Liukko|24|5|1974|173|71|1|1995|Finland
2807|T387|Ta/A/Agustin-Tarantino|Agustin Tarantino|15|9|1981|-1|-1|-1|-1|Argentina
2808|D609|De/M/Marco-De-Sanctis|Marco De Sanctis|26|10|1984|-1|-1|-1|-1|Italy
2809|Z111|Zi/M/Marwan-Ziwar|Marwan Ziwar|19|1|1980|-1|-1|-1|-1|Egypt
2810|H502|Ha/D/Diego-Hartfield|Diego Hartfield|31|1|1981|185|80|1|-1|Argentina
2811|SG64|So/J/Joao-Souza|João Souza|27|5|1988|193|88|1|2006|Brazil
2812|F618|Fi/C/Carlton-Fiorentino|Carlton Fiorentino|19|11|1988|180|77|1|2005|United States
2813|H507|Ha/L/Levar-Harper-Griffith|Levar Harper Griffith|4|9|1981|-1|74|1|-1|United States
2814|H509|Ha/C/Chad-Harris|Chad Harris-Crane|2|2|1982|-1|-1|-1|-1|United States
2815|P616|Pe/D/Dennis-Peschek|Dennis Peschek|6|1|1984|-1|-1|-1|-1|Germany
2816|R266|Ri/A/Andrew-Richardson|Andrew Richardson|14|3|1974|201|95|0|1992|Great Britain
2817|A229|Ab/E/Enrique-Abaroa|Enrique Abaroa|10|1|1974|183|75|1|0|Mexico
2818|A228|Ke/L/Lucas-Arnold-Ker|Lucas Arnold Ker|12|10|1974|180|76|1|1994|Argentina
2819|C274|Ch/M/Michael-Chang|Michael Chang|22|2|1972|175|73|1|1988|United States
2820|E660|Er/E/Ernest-Erkeev|Ernest Erkeev|30|1|1987|-1|-1|-1|-1|Russian Federation
2821|C270|Ca/C/Cristiano-Caratti|Cristiano Caratti|24|5|1970|178|77|1|1989|Italy
2822|E669|Ei/P/Patrick-Eichenberger|Patrick Eichenberger|2|6|1988|-1|-1|-1|-1|Switzerland
2823|BG73|Bo/H/Hendrik-Bode|Hendrik Wade Bode|28|4|1984|-1|-1|1|-1|Germany
2824|Z236|Zo/A/Alexandr-Zotov|Aleksandr Zotov|8|5|1988|-1|-1|-1|-1|Belarus
2825|G498|Gu/C/Cory-Guy|Cory Guy|12|3|1977|-1|-1|-1|-1|United States
2826|C477|Co/M/Matteo-Colla|Matteo Colla|23|11|1975|-1|-1|1|-1|Italy
2827|G493|Ga/C/Catalin-Ionut-Gard|Catalin Ionut Gard|10|7|1981|-1|-1|1|-1|Romania
2828|C478|Ca/A/Agustin-Calleri|Agustin Calleri|14|9|1976|183|86|1|1995|Argentina
2829|C479|Co/A/Antonio-Couvert|Antonio Couvert|20|7|1978|-1|-1|1|-1|Argentina
2830|SH91|Sa/J/Jordi-Samper-Montana|Jordi Samper Montana|5|4|1990|-1|-1|-1|-1|Spain
2831|T810|To/L/Laszlo-Toth|Laszlo Toth|-1|-1|-1|-1|-1|-1|-1|Hungary
2832|D808|Du/J/Julien-Dubail|Julien Dubail|14|2|1988|-1|-1|1|-1|Belgium
2833|T818|To/D/Dmitro-Tolok|Dmitro Tolok|-1|-1|-1|-1|-1|-1|-1|Ukraine
2834|C878|Co/T/Theron-Cole|Theron Cole|-1|-1|-1|-1|-1|-1|-1|United States
2835|V313|Vo/C/Christian-Florentin-Voinea|Christian Florentin Voinea|12|11|1980|-1|-1|-1|-1|Romania
2836|V311|Va/R/Roman-Valent|Roman Valent|8|7|1983|183|78|1|-1|Switzerland
2837|C870|Ch/E/Eddy-Chala|Eddy Chala|16|2|1985|-1|-1|-1|-1|Algeria
2838|C874|Cl/C/Christopher-Clayton|Christopher Clayton|-1|-1|-1|-1|-1|-1|-1|United States
2839|C877|Ca/R/Robert-Cameron|Robert Cameron|-1|-1|-1|-1|-1|-1|-1|United States
2840|BF07|Be/S/Sami-Beceren|Sami Beceren|20|10|1987|-1|-1|0|-1|Turkey
2841|H479|Ha/M/Matthew-Hanlin|Matthew Hanlin|24|7|1979|-1|-1|-1|-1|Great Britain
2842|L341|Lo/H/Helder-Lopes|Hélder Lopes|7|8|1977|-1|-1|1|-1|Portugal
2843|J194|Jo/J/Joachim-Johansson|Joachim Johansson|1|7|1982|198|90|1|2000|Sweden
2844|J195|Je/A/Aleksandar-Jerinkic|Aleksandar Jerinkic|15|12|1981|-1|-1|-1|-1|Serbia
2845|H472|He/O/Oscar-Hernandez|Oscar Hernandez|10|4|1978|180|70|1|1998|Spain
2846|SC68|Si/A/Ashutosh-Singh|Ashutosh Singh|25|9|1982|-1|-1|-1|-1|India
2847|G563|Gr/B/Bastian-Gronefeld|Bastian Gronefeld|23|2|1983|-1|-1|-1|-1|Germany
2848|G560|Go/T/Thiago-Gomes|Thiago Gomes|13|8|1982|-1|-1|-1|-1|Brazil
2849|M663|Ma/N/Nuno-Matias|Nuno Matias|8|12|1977|-1|-1|1|-1|Portugal
2850|E715|El/A/Anwar-Elkamony|Anwar Elkamony|1|5|1983|-1|-1|-1|-1|Egypt
2851|V377|Ve/A/Adam-Vejmelka|Adam Vejmelka|15|9|1985|-1|-1|-1|-1|Czech Republic
2852|M667|Mi/M/Miguel-Miranda|Miguel Miranda|19|3|1977|-1|-1|1|-1|Chile
2853|E243|Es/D/David-Estruch|David Estruch|20|7|1985|-1|-1|-1|-1|Spain
2854|G569|Gi/R/Robby-Ginepri|Robby Ginepri|7|10|1982|183|79|1|2001|United States
2855|SA84|St/P/Phil-Stolt|Phil Stolt|12|3|1981|-1|-1|-1|-1|United States
2856|SA85|Si/T/Timo-Siebert|Timo Siebert|31|1|1980|-1|-1|-1|-1|Germany
2857|SA86|Si/Y/Yew-Ming-Si|Yew Ming Si|24|8|1979|-1|-1|-1|-1|Malaysia
2858|SA81|Si/D/Dmitri-Sitak|Dmitri Sitak|4|3|1983|183|79|1|2000|Russian Federation
2859|K299|Ki/G/Gergely-Kisgyorgy|Gergely Kisgyörgy|8|3|1976|-1|-1|1|-1|Hungary
2860|KC33|Ku/D/Dimitar-Kuzmanov|Dimitar Kuzmanov|28|7|1993|-1|-1|-1|-1|Bulgaria
2861|T724|So/T/Tiago-Sousa|Tiago Sousa|14|11|1978|-1|-1|1|-1|Portugal
2862|KC36|Ku/J/Jan-Kuncik|Jan Kuncik|20|3|1993|-1|-1|-1|-1|Czech Republic
2863|J223|Ja/I/Issam-Jellali|Issam Jellali|22|3|1981|-1|-1|1|-1|Tunisia
2864|R685|Top-Players/Lukas-Rosol|Lukáš Rosol|24|7|1985|196|81|1|2004|Czech Republic
2865|R680|Ra/T/Tobias-Raab|Tobias Raab|8|9|1982|-1|-1|-1|-1|Germany
2866|P272|Pu/G/German-Puentes|Germán Puentes|18|12|1972|173|70|1|1995|Spain
2867|F747|Fo/C/Claudio-Fortuna|Claudio Fortuna|19|4|1990|-1|-1|-1|-1|Italy
2868|M808|Ma/J/Julien-Maes|Julien Maes|28|2|1981|-1|-1|-1|-1|France
2869|R446|Ra/M/Martin-Rammal|Martin Rammal|17|7|1980|-1|-1|1|-1|Finland
2870|F740|Fe/L/Levan-Mamtadzhi|Levan Mamtadzhi|16|2|1991|-1|-1|-1|-1|Russian Federation
2871|F743|Fo/A/Alexandre-Folie|Alexandre Folie|31|1|1990|-1|-1|-1|-1|Belgium
2872|F514|Fu/A/Amadeus-Fulford-Jones|Amadeus Fulford Jones|15|6|1985|-1|-1|-1|-1|Great Britain
2873|CD94|Ch/J/Jarryd-Chaplin|Jarryd Chaplin|13|4|1992|-1|-1|-1|-1|Australia
2874|S854|Sa/R/Robert-Samuelsson|Robert Samuelsson|10|4|1975|-1|-1|1|-1|Sweden
2875|M717|Mo/R/Rodrigo-Monte|Rodrigo Monte|14|6|1976|-1|-1|1|-1|Brazil
2876|M714|Ma/E/Edgardo-Massa|Edgardo Massa|22|3|1981|180|85|1|1998|Argentina
2877|M713|Ma/S/Shuon-Madden|Shuon Madden|-1|-1|-1|-1|-1|1|-1|United States
2878|CF59|Ca/R/Roberto-Carballes-Baena|Roberto Carballés Baena|23|3|1993|180|76|1|-1|Spain
2879|KB09|Ku/D/Denis-Kudla|Denis Kudla|17|8|1992|180|75|1|-1|United States
2880|CC09|Ch/S/Soong-Jae-Cho|Soong Jae Cho|20|12|1990|-1|-1|-1|-1|Korea, Republic of
2881|KB07|Kh/H/Hicham-Khaddari|Hicham Khaddari|19|8|1991|-1|-1|-1|-1|Morocco
2882|MD53|Ma/P/Pablo-Martinez|Pablo Martínez|15|1|1980|-1|-1|1|-1|Mexico
2883|KB05|Kr/F/Filip-Krajinovic|Filip Krajinović|27|2|1992|185|75|1|2009|Serbia
2884|Z333|Zo/O/Osama-Zoghlami|Osama Zoghlami|5|12|1993|-1|-1|1|-1|Canada
2885|BF28|Bi/A/Ante-Bilic|Ante Bilic|7|3|1989|-1|-1|-1|-1|Croatia
2886|M848|Mi/M/Masatoshi-Miyazaki|Masatoshi Miyazaki|5|5|1980|-1|-1|-1|-1|Japan
2887|M847|Mi/Y/Yasuo-Miyazaki|Yasuo Miyazaki|29|8|1981|-1|-1|-1|-1|Japan
2888|M844|Top-Players/Marcin-Matkowski|Marcin Matkowski|15|1|1981|188|81|1|2003|Poland
2889|SI82|Sa/M/Manuel-Sanchez|Manuel Sanchez|5|1|1991|183|78|1|-1|Mexico
2890|SK41|Sc/N/Nicolaas-Scholtz|Nicolaas Scholtz|5|2|1991|-1|-1|1|-1|South Africa
2891|SK47|Sa/M/Mohamed-Safwat|Mohamed Safwat|19|9|1990|183|74|1|-1|Egypt
2892|K834|Ka/B/Blaz-Kavcic|Blaž Kavčič|5|3|1987|188|79|1|2005|Slovenia
2893|K836|Ki/W/Wael-Kilani|Wael Kilani|7|9|1988|-1|-1|-1|-1|Tunisia
2894|K830|Kr/T/Tamas-Krafcsik|Tamas Krafcsik|-1|-1|-1|-1|-1|-1|-1|Hungary
2895|K833|Ko/J/Jiri-Kosler|Jiri Kosler|4|4|1989|-1|-1|-1|-1|Czech Republic
2896|MD50|Mi/A/Andre-Miele|André Miele|12|4|1987|-1|-1|1|-1|Brazil
2897|D378|Dr/Y/Yann-Drieux|Yann Drieux|14|9|1967|-1|-1|1|-1|France
2898|F522|Fa/A/Andrea-Falgheri|Andrea Falgheri|9|9|1985|-1|-1|-1|-1|Italy
2899|F525|Top-Players/Robert-Farah|Robert Farah|20|1|1987|190|91|1|2010|Colombia
2900|MF21|Mi/J/Jeff-Miller|Jeff Miller|2|3|1982|-1|-1|-1|-1|United States
2901|MD56|Top-Players/Leonardo-Mayer|Leonardo Mayer|15|5|1987|188|83|1|2003|Argentina
2902|F526|Fr/F/Francisco-Franco|Francisco Franco|4|8|1988|-1|-1|1|-1|Colombia
2903|D370|Du/T/Thomas-Dupre|Thomas Dupre|9|6|1974|-1|-1|1|-1|France
2904|D376|De/O/Or-Dekel|Or Dekel|20|12|1980|-1|-1|1|-1|Israel
2905|V387|Ve/K/Ken-Veney|Ken Veney|7|1|1967|-1|-1|-1|-1|Australia
2906|L399|Lo/D/Dimitri-Lorin|Dimitri Lorin|24|8|1975|-1|-1|1|-1|France
2907|Y245|Ya/S/Shao-Chi-Yang|Shao Chi Yang|11|6|1996|-1|-1|-1|-1|CHINESE TAIPEI ( TAIWAN )
2908|Z245|Zl/A/Arsenije-Zlatanovic|Arsenije Zlatanovic|4|12|1989|193|77|1|2006|Serbia
2909|Z246|Ze/M/Miljan-Zekic|Miljan Zekić|12|7|1988|-1|-1|-1|-1|Serbia
2910|B899|Bo/V/Vinicius-Bortolatto|Vinicius Bortolatto|22|2|1982|-1|-1|-1|-1|Brazil
2911|Z241|Zh/O/Oleksiy-Zhornyak|Oleksiy Zhornyak|13|6|1990|-1|-1|-1|-1|Ukraine
2912|Z242|Ze/M/Marko-Zelch|Marko Zelch|2|1|1981|-1|-1|1|-1|Germany
2913|B896|Be/B/Benjamin-Becker|Benjamin Becker|16|6|1981|178|72|1|2005|Germany
2914|Z248|Zh/D/Dzmitry-Zhyrmont|Dzmitry Zhyrmont|1|3|1989|-1|-1|-1|-1|Belarus
2915|MG42|Ma/N/Nikolay-Marinchenko|Nikolay Marinchenko|26|7|1988|-1|-1|-1|-1|Russian Federation
2916|B893|Bo/F/Francisco-Bou-Alameda|Francisco Bou Alameda|27|1|1979|-1|-1|-1|-1|Spain
2917|MB99|Mi/V/Vahid-Mirzadeh|Vahid Mirzadeh|28|12|1986|178|82|1|2011|United States
2918|MF78|Mi/M/Marek-Michalicka|Marek Michalicka|23|12|1986|183|74|1|-1|Czech Republic
2919|S699|Sc/R/Ricardo-Schlachter|Ricardo Schlachter|7|7|1977|-1|-1|1|1998|Brazil
2920|D934|Dr/M/Marin-Draganja|Marin Draganja|13|5|1991|185|80|1|-1|Croatia
2921|B414|Bo/I/Iztok-Bozic|Iztok Bozic|27|9|1971|-1|-1|1|-1|Slovenia
2922|MF70|Ma/L/Luis-David-Martinez|Luis David Martinez|12|5|1989|-1|-1|-1|-1|Venezuela
2923|MF71|Mo/D/Denys-Molchanov|Denys Molchanov|16|5|1987|190|82|1|-1|Ukraine
2924|S693|Sl/R/Raemon-Sluiter|Raemon Sluiter|13|4|1978|185|80|1|1996|Netherlands
2925|S694|Top-Players/Radek-Stepanek|Radek Štěpánek|27|11|1978|185|76|1|1996|Czech Republic
2926|D841|De/S/Sergei-Dergunov|Sergei Dergunov|15|1|1989|-1|-1|-1|-1|Russian Federation
2927|J455|Jo/C/Campbell-Johnson|Campbell Johnson|-1|-1|-1|-1|-1|-1|-1|United States
2928|G817|Ga/P/Pablo-Galdon|Pablo Galdón|28|11|1985|-1|-1|1|-1|Argentina
2929|G813|Gr/C/Claudio-Grassi|Claudio Grassi|25|7|1985|180|80|1|2003|Italy
2930|G810|Go/R/Ruben-Gonzales|Rubén González|11|9|1985|-1|-1|-1|-1|Philippines
2931|J452|Je/S/Suk-Young-Jeong|Suk Young Jeong|12|4|1993|-1|-1|1|-1|Korea, Republic of
2932|K783|Ko/A/Alejandro-Kon|Alejandro Kon|10|11|1986|-1|-1|-1|-1|Argentina
2933|H510|Ha/T/Troy-Hahn|Troy Hahn|9|3|1982|-1|-1|-1|-1|United States
2934|MG47|Mc/J/James-Mcgee|James Mcgee|10|6|1987|183|80|1|-1|Ireland
2935|E636|Es/T/Thomas-Estrada|Thomas Estrada|-1|-1|-1|-1|-1|-1|-1|Colombia
2936|K751|Kh/E/Eduard-Khan|Eduard Khan|-1|-1|-1|-1|-1|-1|-1|Uzbekistan
2937|D572|Do/D/Dias-Doskarayev|Dias Doskarayev|9|4|1984|-1|-1|-1|-1|Kazakhstan
2938|GA48|Ga/T/Takanyi-Garanganga|Takanyi Garanganga|6|9|1990|185|79|1|2009|Zimbabwe
2939|B429|Bu/J/Jordi-Burillo|Jordi Burillo|7|12|1972|188|85|1|1991|Spain
2940|G580|Gr/D/Dimitar-Grabul|Dimitar Grabul|5|11|1981|-1|-1|-1|-1|Macedonia, the Former Yugoslav Republic of
2941|GA46|Ga/S/Sergio-Galdos|Sergio Galdós|2|1|1990|-1|-1|-1|-1|Peru
2942|AB29|Al/F/Facundo-Alvo|Facundo Alvo|2|2|1996|-1|-1|-1|-1|Argentina
2943|S741|Sa/M/Marat-Safin|Marat Safin|27|1|1980|193|88|1|1997|Russian Federation
2944|CB73|Ca/F/Francoise-Castejon|Francoise Castejon|8|12|1978|-1|-1|-1|-1|Venezuela
2945|PB05|Pe/E/Eduardo-Peralta-Tello|Eduardo Peralta Tello|15|4|1989|-1|-1|-1|-1|Mexico
2946|A741|An/J/Jean-Andersen|Jean Andersen|17|6|1988|-1|-1|-1|0|South Africa
2947|W272|Wh/W/Wesley-Whitehouse|Wesley Whitehouse|13|3|1979|190|91|0|1998|South Africa
2948|PF69|Po/H/Herkko-Pollanen|Herkko Pollanen|21|7|1994|-1|-1|-1|-1|Finland
2949|PA98|Pa/T/Thomas-Paire|Thomas Paire|9|3|1985|-1|-1|-1|-1|France
2950|PA99|Pa/K/Kamil-Pajkowski|Kamil Pajkowski|4|6|1985|-1|-1|-1|-1|Canada
2951|A824|Al/G/Guillermo-Alcorta-Olarra|Guillermo Alcorta Olarra|16|6|1989|-1|-1|-1|0|Spain
2952|O458|Or/E/Eduardo-Yahir-Orozco-Rangel|Eduardo Yahir Orozco Rangel|29|5|1992|-1|-1|-1|-1|Mexico
2953|O459|Ol/R/Robin-Olin|Robin Olin|26|1|1992|-1|-1|1|-1|Sweden
2954|O324|On/A/Arata-Onozawa|Arata Onozawa|28|4|1988|-1|-1|-1|-1|Japan
2955|O327|Ol/G/Guillermo-Olaso|Guillermo Olaso|25|3|1988|175|72|1|2006|Spain
2956|MG08|Me/Y/Yannick-Mertens|Yannick Mertens|25|6|1987|188|72|1|2006|Belgium
2957|PF65|Pe/F/Filip-Peliwo|Filip Peliwo|30|1|1994|180|70|1|2013|Canada
2958|O322|Oz/A/Adem-Ozmeral|Adem Ozmeral|12|9|1989|-1|-1|-1|-1|Turkey
2959|K237|Ku/K/Karol-Kucera|Karol Kucera|4|3|1974|188|77|1|1992|Slovakia
2960|D884|Do/P/Paul-Doucas|Paul Doucas|21|7|1988|-1|-1|-1|-1|United States
2961|D885|Do/W/Will-Doucas|Will Doucas|21|7|1988|-1|-1|-1|-1|United States
2962|B702|Bu/A/Andreas-Bubik|Andreas Bubik|3|1|1981|-1|-1|1|-1|United States
2963|K656|Kl/K/Kyle-Kliegerman|Kyle Kliegerman|2|4|1979|-1|-1|-1|-1|United States
2964|Y260|Ya/R/Richard-Yang|Richard Yang|8|5|1998|-1|-1|-1|-1|Australia
2965|K650|Ki/L/Leonardo-Kirche|Leonardo Kirche|4|1|1985|188|87|1|2003|Brazil
2966|G967|Go/P/Peter-Gojowczyk|Peter Gojowczyk|15|7|1989|185|83|1|2006|Germany
2967|GD92|Gu/P/Pedro-Dumont|Pedro Dumont|3|5|1994|-1|-1|1|-1|Brazil
2968|D790|De/M/Mark-De-Jong|Mark De Jong|20|2|1987|-1|-1|-1|-1|Netherlands
2969|O210|Ob/C/Colin-Obrien|Colin Obrien|17|4|1984|-1|-1|-1|-1|Ireland
2970|W655|Wu/M/Matthias-Wunner|Matthias Wunner|10|3|1993|-1|-1|-1|-1|Germany
2971|PC70|Pa/M/Marcelo-Palacios-Siegenthale|Marcelo Palacios Siegenthale|10|3|1989|-1|-1|-1|-1|Spain
2972|T742|Top-Players/Janko-Tipsarevic|Janko Tipsarević|22|6|1984|180|80|1|2002|Serbia
2973|L575|Top-Players/Yen-Hsun-Lu|Yen Hsun Lu|14|8|1983|180|74|1|2001|CHINESE TAIPEI ( TAIWAN )
2974|D402|Top-Players/Nikolay-Davydenko|Nikolay Davydenko|2|6|1981|178|70|1|1999|Russian Federation
2975|PG91|Pe/L/Loic-Perret|Loic Perret|8|6|1994|-1|-1|-1|-1|Switzerland
2976|K539|Ko/B/Benjamin-Kohlloeffel|Benjamin Kohlloeffel|13|3|1982|-1|-1|-1|-1|Germany
2977|K538|Ki/W/Whi-Kim|Whi Kim|-1|-1|-1|-1|-1|-1|-1|United States
2978|PB61|Pe/M/Milan-Petercak|Milan Petercak|25|9|1985|-1|-1|-1|-1|Slovakia
2979|W471|We/A/Amir-Weintraub|Amir Weintraub|16|9|1986|188|74|1|2005|Israel
2980|RA95|Ro/M/Matthieu-Roy|Matthieu Roy|22|9|1989|-1|-1|-1|-1|France
2981|GC64|Ga/A/Anton-Galkin|Anton Galkin|24|12|1991|-1|-1|-1|-1|Russian Federation
2982|SF99|St/R/Rodrigo-Starling|Rodrigo Starling|17|4|1986|-1|-1|-1|-1|Brazil
2983|SC47|So/G/Go-Soeda|Go Soeda|5|9|1984|178|73|1|2003|Japan
2984|SC19|Sa/J/Jose-Antonio-Sanchez-De-Luna|Jose Antonio Sanchez De Luna|18|10|1984|-1|-1|1|-1|Spain
2985|K313|Kr/Z/Zeljko-Krajan|Željko Krajan|3|2|1979|178|78|1|1997|Croatia
2986|CC04|Co/R/Ricardo-Corrente|Ricardo Corrente|22|5|1991|-1|-1|-1|-1|Venezuela
2987|M865|Me/H/Henrique-Mello|Henrique Mello|11|9|1982|-1|-1|-1|-1|Brazil
2988|ML71|Me/A/Alban-Meuffels|Alban Meuffels|24|8|1992|-1|-1|-1|-1|Netherlands
2989|KE17|Ky/N/Nick-Kyrgios|Nick Kyrgios|27|4|1995|193|85|1|2013|Australia
2990|Z261|Zo/I/Ivan-Zovko|Ivan Zovko|9|5|1988|-1|-1|1|-1|Croatia
2991|A226|Ar/H/Hicham-Arazi|Hicham Arazi|19|10|1973|175|65|0|1993|Morocco
2992|M478|Mu/Q/Joaquin-Munoz-Hernandez|Joaquin Munoz Hernandez|4|1|1975|178|73|1|1994|Spain
2993|M475|Me/A/Andrei-Medvedev|Andriy Medvedev|31|8|1974|193|91|1|1991|Ukraine
2994|BA60|Bo/D/Daniel-Boehner|Daniel Boehner|27|5|1983|-1|-1|-1|-1|Germany
2995|M471|Me/M/Mark-Merklein|Mark Merklein|28|6|1972|188|82|1|1994|Bahamas
2996|K310|Ko/S/Stefan-Koubek|Stefan Koubek|2|1|1977|175|68|0|1994|Austria
2997|K316|Ki/N/Nicolas-Kiefer|Nicolas Kiefer|5|7|1977|183|80|1|1995|Germany
2998|G744|Go/J/Josh-Goodall|Josh Goodall|17|10|1985|188|74|1|2004|Great Britain
2999|A585|Ad/H/Henry-Adjei-Darko|Henry Adjei Darko|28|2|1983|-1|-1|-1|0|Ghana
3000|N364|Nu/F/Florian-Nufer|Florian Nufer|24|7|1984|-1|-1|-1|-1|Germany
3001|SG79|Si/N/Navdeep-Singh|Navdeep Singh|21|2|1986|-1|-1|1|-1|India
3002|C260|Ch/A/Andrei-Cherkasov|Andrei Cherkasov|4|7|1970|180|75|1|1988|Russian Federation
3003|G486|Ga/M/Matteo-Galli|Matteo Galli|12|5|1981|-1|-1|-1|-1|Italy
3004|C463|Ca/R/Rodolphe-Cadart|Rodolphe Cadart|8|8|1978|183|76|0|1997|France
3005|G372|Ga/S/Stefano-Galvani|Stefano Galvani|3|6|1977|178|73|1|1999|Italy
3006|M655|Ma/N/Nicolas-Massu|Nicolás Massú|10|10|1979|183|80|1|1997|Chile
3007|KE29|Kh/K/Karen-Khachanov|Karen Khachanov|21|5|1996|198|88|1|-1|Russian Federation
3008|Z037|An/T/Tomas-Anzari|Tomáš Anzari|24|6|1970|180|73|1|1989|Czech Republic
3009|MK46|Me/T/Tommaso-Metti|Tommaso Metti|25|1|1993|-1|-1|-1|-1|Italy
3010|T836|Th/A/Aljoscha-Thron|Aljoscha Thron|15|6|1987|-1|-1|-1|-1|Germany
3011|SC77|Top-Players/Sergiy-Stakhovsky|Sergiy Stakhovsky|6|1|1986|193|80|1|2003|Ukraine
3012|E232|El/J/Juan-Manuel-Elizondo|Juan Manuel Elizondo|8|6|1983|180|74|-1|-1|Mexico
3013|SC73|Du/R/Rogerio-Dutra-Silva|Rogério Dutra Silva|3|2|1984|178|73|1|2010|Brazil
3014|BB82|Be/L/Laurens-Beke|Laurens Beke|-1|-1|-1|-1|-1|-1|-1|Netherlands
3015|SE15|Sa/D/David-Savic|David Savić|23|8|1985|-1|-1|-1|-1|Serbia
3016|G741|Gl/E/Eduard-Glukhov|Eduard Glukhov|7|4|1983|-1|-1|-1|-1|Ukraine
3017|D361|De/M/Massimo-Dellacqua|Massimo Dellacqua|6|9|1979|193|86|1|1999|Italy
3018|D362|De/T/Taylor-Dent|Taylor Dent|24|4|1981|188|88|1|1998|United States
3019|KB37|Ki/E/Evan-King|Evan King|25|3|1992|185|79|0|-1|United States
3020|T816|Th/C/Clinton-Thomson|Clinton Thomson|28|11|1984|-1|80|0|-1|Germany
3021|F479|Fo/J/Javier-Foronda-Bolanos|Javier Foronda Bolanos|28|9|1985|-1|-1|-1|-1|Spain
3022|K642|Ki/S/Sebo-Kiss|Sebo Kiss|20|9|1983|-1|-1|0|-1|Hungary
3023|D689|Di/L/Luis-Diaz-Barriga|Luis Diaz Barriga|9|4|1986|-1|-1|-1|-1|Mexico
3024|RA48|Ru/R/Robert-Rumler|Robert Rumler|1|12|1993|-1|-1|-1|-1|Czech Republic
3025|F643|Fo/D/David-Fontaine|David Fontaine|24|4|1979|-1|-1|-1|-1|France
3026|BF23|Ba/F/Facundo-Bagnis|Facundo Bagnis|27|2|1990|183|82|0|2008|Argentina
3027|T951|Ti/A/Alexey-Tikhonov|Alexei Tikhonov|24|1|1989|-1|-1|-1|-1|Russian Federation
3028|S751|Sa/M/Marcus-Sarstrand|Marcus Sarstrand|24|7|1978|183|73|1|1997|Sweden
3029|K263|Top-Players/Julian-Knowle|Julian Knowle|29|4|1974|188|75|0|1992|Austria
3030|SA10|St/M/Michael-Staniak|Michael Staniak|-1|-1|-1|-1|-1|-1|-1|Australia
3031|C457|Ca/F/Francisco-Cabello|Francisco Cabello|6|12|1972|190|83|1|1994|Argentina
3032|Z254|Zo/J/Jurgen-Zopp|Jürgen Zopp|29|3|1988|190|88|1|2008|Estonia
3033|J324|Jo/C/Chris-Johnson|Chris Johnson|29|8|1987|-1|-1|-1|-1|United States
3034|BF27|Bo/A/Adrien-Bossel|Adrien Bossel|28|12|1986|-1|-1|-1|-1|Switzerland
3035|K445|Ko/T/Tobias-Koeck|Tobias Koeck|21|5|1981|-1|-1|-1|-1|Austria
3036|H523|Hu/S/Stephen-Huss|Stephen Huss|10|12|1975|180|74|1|2000|Australia
3037|I145|Im/K/Kyu-Tae-Im|Im Kyu-tae|6|1|1981|185|75|1|2001|Korea, Republic of
3038|T298|Ti/U/Ulrich-Tippenhauer|Ulrich Tippenhauer|3|5|1979|-1|-1|1|-1|Germany
3039|KC12|Kr/M/Mitchell-Krueger|Mitchell Krueger|12|1|1994|188|77|1|-1|United States
3040|BF72|Ba/A/Andre-Baran|Andre Baran|14|2|1991|-1|-1|-1|-1|Brazil
